hashtag_source,candidate_source,post_url,shortcode,media_id,date_utc,taken_at,caption_text,caption_word_count,hashtags_in_caption,mentions_in_caption,like_count,comment_count,view_count,media_type,product_type,location_name,account_hash
mallorcahotel,recent;top,https://www.instagram.com/inmoodhotels/p/DZaO16worB1/,DZaO16worB1,3916508103828484213,2026-06-10T15:09:52+00:00,1781104192,"Dejar la prisa en casa para conectar con lo que de verdad importa: el silencio, el mar y tu propio ritmo, junto al placer que supone compartirlo con la persona que tú elijas. 🌊✨

··

Leave the hustle and bustle behind and reconnect with what really matters: the silence, the sea and your own pace, along with the joy of sharing it with whoever you choose. 🌊✨

··

Lass die Hektik zu Hause und konzentriere dich auf das, was wirklich zählt: die Stille, das Meer und deinen eigenen Rhythmus – und genieße es, all das mit einer Person deiner Wahl zu teilen. 🌊✨",103,,,3,1,,1,feed,Aucanada,cfea8f0c275b42b6
mallorcahotel,top,https://www.instagram.com/traveliciouspl/p/CPdQSt3s9o0/,CPdQSt3s9o0,2584293416128207412,2021-05-29T12:36:43+00:00,1622291803,"Ok, Majorko! Zakochałam się♥️
PS: dziękuje za tak szalenie liczną obecność na stories, aż chce się wrzucać♥️♥️♥️

Preset VACANZE ESPAÑA @travelicious_studio",23,,travelicious_studio,2115,47,,1,feed,"Cala Deia , Islas Baleares",bf718a5c8d1b2c78
mallorcahotel,top,https://www.instagram.com/natalia_vinyes/reel/DZXhYW5s6Ge/,DZXhYW5s6Ge,3915745210414637470,2026-06-09T13:57:58+00:00,1781013478,"Hay colaboraciones que encajan de forma natural… Gracias @thebonsolresort 🤍 @camile_artbynatalia 
#mallorcahotel #hotelesconencanto #mallorcaesbien",14,mallorcahotel;hotelesconencanto;mallorcaesbien,thebonsolresort;camile_artbynatalia,51,16,555,2,clips,"Illetes Beach, Mallorca",51fbbb65a8feac5b
mallorcahotel,recent;top,https://www.instagram.com/ciudadlaurel/p/DZmiumbgdil/,DZmiumbgdil,3919973261613586597,2026-06-15T09:54:09+00:00,1781517249,"Coffee by the pool? That’s what holidays should look like. Slow mornings, warm sunshine and nowhere else to be.
•
¿Un café junto a la piscina? Así deberían empezar todas las vacaciones. Sin prisas, bajo el sol y todo el día por delante.
•
Kaffee am Pool? Genau so sollte Urlaub aussehen. Ruhige Morgen, Sonne im Gesicht und kein Termin auf dem Plan.
•
•
•
#aparthotelciudadlaurel #poolsidecoffee #mallorcaholidays #mallorcahotel #calamillor",73,aparthotelciudadlaurel;poolsidecoffee;mallorcaholidays;mallorcahotel;calamillor,,11,0,,8,carousel_container,,8912a866e05d52b6
mallorcahotel,top,https://www.instagram.com/jenniferora/p/CfMSkTRjBFD/,CfMSkTRjBFD,2867748722162012483,2022-06-24T14:51:49+00:00,1656082309,"Si alguien se merece estas vacaciones no soy yo … desliza para ver la respuesta ❤️
.
@dreamscalvia 
@amrcollection_eu",19,,dreamscalvia;amrcollection_eu,3,24,,8,carousel_container,Dreams Calvià Mallorca,77f36e86ab9b765f
mallorcahotel,top,https://www.instagram.com/marcel_voelker/p/BwJwyinDpr8/,BwJwyinDpr8,2020360487221238524,2019-04-12T10:42:40+00:00,1555065760,"Unbezahlte Werbung da Markierung von Accounts, keine Kooperation 
.
 Greetings from the pool ❤. Please DM ""Training"" if you are really interested in training, nutrition and supplement advices. 😇Follow me for more pictures 🙈❤️.
.
Thanks to @_chrissy__tina_ for this shot
.
- 📸 Instagram: marcel_voelker
- 🌎 Internet: www.marcel-voelker.de
- 📩 Mail: marcel-voelker@gmx.de
- 
#beard #Alcudia #bodytransformation #fitnessaddict #fitspo #workout #bodybuilding #mallorca #pool #abs #fitness #swimwear #smile #healthy #portalcudia #astoriaplaya  #posing #influencer #hotel #mallorcahotel #cleaneating #fitfam #gym #fit #training
-",76,beard;alcudia;bodytransformation;fitnessaddict;fitspo;workout;bodybuilding;mallorca;pool;abs;fitness;swimwear;smile;healthy;portalcudia;astoriaplaya;posing;influencer;hotel;mallorcahotel;cleaneating;fitfam;gym;fit;training,_chrissy__tina_;gmx.de,2457,32,,8,carousel_container,Port d'Alcúdia,65497af753a53c25
mallorcahotel,recent;top,https://www.instagram.com/parelstudio.design/p/DZjw_N1FvrV/,DZjw_N1FvrV,3919191551151373013,2026-06-14T08:01:12+00:00,1781424072,"The terracotta holds yesterday's warmth, even in the olive's cool shade.

A paperback spine bent, coffee half-finished — someone will return.

— Mediterranean capsule. Visual content by @parelstudio.design

#mediterraneandesign #boutiquehotel #slowliving #mallorcahotel #editorialphotography #coastalinteriors #hotelmarketing #quietspaces #warmminimalism #livedinhomes",39,mediterraneandesign;boutiquehotel;slowliving;mallorcahotel;editorialphotography;coastalinteriors;hotelmarketing;quietspaces;warmminimalism;livedinhomes,parelstudio.design,1,0,,1,feed,,dbd40e66d11c0dda
mallorcahotel,top,https://www.instagram.com/haylsa/reel/Cx97rNkoQhp/,Cx97rNkoQhp,3205980964012492905,2023-10-04T07:07:16+00:00,1696403236,"📍Gran Hotel Sóller
For €240 a night you can stay at this 5 star hotel that has a rooftop pool with views of the this historical church ✨ 
We loved our time here 🫶🏼 #sollermallorca #hotelview #mallorcahotel",37,sollermallorca;hotelview;mallorcahotel,,3,59,122101,2,clips,Mallorca,8cfccf0b50d1f3e2
mallorcahotel,top,https://www.instagram.com/wyspiara.pl/p/CJx9PXLDSn7/,CJx9PXLDSn7,2482034206168656379,2021-01-08T10:25:56+00:00,1610101556,"Kocham ten widok 💙 widok z mojego pokoju w @hotelhorizonte.mallorca jest powalający😍 bardzo się cieszę, że mogłam tu być! 🤩 jednym z najczęściej zadawanych pytań w moim DM są to prośby o polecenie hotelu na Majorce 😜 do tej pory nie mogłam Wam pomóc 🙈 dzięki uprzejmości @hotelhorizonte.mallorca mogłam skorzystać z noclegu i przekonać się czy jest on warty polecenia ❤️ ZDECYDOWANIE TAK ❤️ więcej powiem w nadchodzącym filmie na YT 🤩 przedstawię warunki, ceny itd 🥰 nie mogę się doczekać 💙 JESZCZE RAZ DZIĘKUJE @hotelhorizonte.mallorca 💙🌴 
——-
#travel #travelgram #traveloverpl #polskieblogipodroznicze #polkinaobczyznie #mallorca #palmademallorca #hotelhorizonte #mallorcahotel #polishgirl #polishboy #visitspain #visitmallorca #podróże #hiszpania #mallorca2021 #majorka #polskadziewczyna #me #brunette",105,travel;travelgram;traveloverpl;polskieblogipodroznicze;polkinaobczyznie;mallorca;palmademallorca;hotelhorizonte;mallorcahotel;polishgirl;polishboy;visitspain;visitmallorca;podróże;hiszpania;mallorca2021;majorka;polskadziewczyna;me;brunette,hotelhorizonte.mallorca;hotelhorizonte.mallorca;hotelhorizonte.mallorca,855,35,,1,feed,Hotel Amic Horizonte,2722b5bace0750d5
mallorcahotel,recent;top,https://www.instagram.com/bikinihotel_estrenc/p/DZb_FUSMQSl/,DZb_FUSMQSl,3917001743236400293,2026-06-11T07:30:22+00:00,1781163022,"This is what happens when creativity checks in 🎨

We love it when our guests draw, make music, dance, sew, build, sing, write, create, and follow their inspiration wherever it takes them. Time and again, we find ourselves inspired by the incredible people who stay with us - and hopefully, we inspire them, too.

This beautiful illustration was created by our guest Nadine @label.herzflimmern during her stay, and we absolutely love it.

We think it deserves to become a postcard 💌!

100 comments and we’ll ask Nadine if she’d let us share her artwork with the world
.
#lifeisbetterinbikini #bikinihotelestrenc #creative #mallorcahotel",99,lifeisbetterinbikini;bikinihotelestrenc;creative;mallorcahotel,label.herzflimmern,92,39,,1,feed,Bikini Island & Mountain Hotel Es Trenc,7026255f42054387
mallorcahotel,top,https://www.instagram.com/bikinihotel_estrenc/reel/DZuEQrzMItx/,DZuEQrzMItx,3922091064213670769,2026-06-18T08:03:05+00:00,1781769785,"Bikini kind of summer: peace & blue skies ✌🏼
.
#lifeisbetterinbikini #mallorca #mallorcahotel #makelovenotwar #bikinihotelestrenc",13,lifeisbetterinbikini;mallorca;mallorcahotel;makelovenotwar;bikinihotelestrenc,,55,4,1168,2,clips,Bikini Island & Mountain Hotel Es Trenc,7026255f42054387
mallorcahotel,recent;top,https://www.instagram.com/parelstudio.design/p/DZrfXKqlpMx/,DZrfXKqlpMx,3921365831997887281,2026-06-17T08:01:05+00:00,1781683265,"The wine waits. The light doesn't need anything else tonight.

— Mediterranean capsule. Visual content by @parelstudio.design

#mediterraneandesign #boutiquehotel #slowliving #coastalinteriors #hotelmarketing #editorialphotography #mallorcahotel #quiethomes #mediterraneanstyle #hotelbranding",28,mediterraneandesign;boutiquehotel;slowliving;coastalinteriors;hotelmarketing;editorialphotography;mallorcahotel;quiethomes;mediterraneanstyle;hotelbranding,parelstudio.design,1,0,,1,feed,,dbd40e66d11c0dda
mallorcahotel,recent;top,https://www.instagram.com/playa_marina/p/DZaG9MViF3s/,DZaG9MViF3s,3916473419365375468,2026-06-10T14:00:37+00:00,1781100037,"No roads

No beach transfers

Just a few steps between you and the Mediterranean🌊

#mallorcaparadise #illetas #europehotels #hotelmallorca #mallorcahotel #onlyadultshotel",20,mallorcaparadise;illetas;europehotels;hotelmallorca;mallorcahotel;onlyadultshotel,,55,0,,1,feed,"Illetas, Mallorca",8b0c1869dff3cdb3
mallorcahotel,recent;top,https://www.instagram.com/playa_marina/p/DZiJ5ybDQAS/,DZiJ5ybDQAS,3918738179335454738,2026-06-13T17:00:16+00:00,1781370016,"A place to rest, recharge and wake up ready for another day by the sea🌊☀️

Simple comforts, Mediterranean views, and Mallorca waiting just outside your door

#Mallorca #mallorcahotel #mallorcasummer #illetas #balearicislands #onlyadultshotel #europehotels",34,mallorca;mallorcahotel;mallorcasummer;illetas;balearicislands;onlyadultshotel;europehotels,,27,0,,1,feed,Hotel Europe Playa Marina,8b0c1869dff3cdb3
mallorcahotel,top,https://www.instagram.com/__ebru98/p/CeRGF6sqppN/,CeRGF6sqppN,2851086834005088845,2022-06-01T15:07:37+00:00,1654096057,"In love with this View😍
-
-
-
#urlaub2022 #urlaub #travel #style #styleblogger #styleinspiration #stylediary #fashionblogger #fashionista #instastyle #instafashion #instagood #instatravel #travelgram #travelphotography #traveltheworld #travelblogger #instapic #mallorca #male #mallorcaisland #mallorca🌴 #mallorcahotel #mallorcaparadise #palmademallorca #playadepalma #womenwithstyle #womenfashion #womenstyle",34,urlaub2022;urlaub;travel;style;styleblogger;styleinspiration;stylediary;fashionblogger;fashionista;instastyle;instafashion;instagood;instatravel;travelgram;travelphotography;traveltheworld;travelblogger;instapic;mallorca;male;mallorcaisland;mallorca;mallorcahotel;mallorcaparadise;palmademallorca;playadepalma;womenwithstyle;womenfashion;womenstyle,,384,10,,1,feed,HM Gran Fiesta,a066a2336c12eb94
mallorcahotel,top,https://www.instagram.com/inmoodhotels/reel/DZcxFliIgx8/,DZcxFliIgx8,3917221664083020924,2026-06-11T14:48:03+00:00,1781189283,"#InmoodAucanada es ese refugio idóneo para quienes buscan avanzar en sus proyectos sin renunciar a la calma del Mediterráneo. 

Un hotel diseñado para inspirarte, trabajar con perspectiva y, al terminar, brindar frente al mar. Porque el verdadero rendimiento nace del equilibrio. 💼✨

••

#InmoodAucanada is the perfect retreat for those looking to make progress on their projects without sacrificing the tranquility of the Mediterranean. 

A hotel designed to inspire you, help you see the bigger picture, and, when you’re done, raise a toast overlooking the sea. Because true productivity comes from balance. 💼✨",96,inmoodaucanada;inmoodaucanada,,3,4,1408,2,clips,Aucanada,cfea8f0c275b42b6
mallorcahotel,recent;top,https://www.instagram.com/hotelsoncaliuspaoasis/p/DZe7x1fGhnU/,DZe7x1fGhnU,3917831635287546324,2026-06-12T10:59:08+00:00,1781261948,"Rooms designed to help you disconnect, recharge and simply feel good.
Find the one that suits you best at soncaliu.com.
•
Habitaciones pensadas para desconectar, descansar y sentirte bien.
Encuentra la que mejor encaja contigo en soncaliu.com.
•
Zimmer zum Abschalten, Erholen und Wohlfühlen.
Finden Sie Ihr perfektes Zimmer auf soncaliu.com.
•
•
•
•
#MallorcaHotel #SeaviewHotel #StayMallorca #RelaxingStay #MallorcaEscape",64,mallorcahotel;seaviewhotel;staymallorca;relaxingstay;mallorcaescape,,13,1,,1,feed,,9af731f43e31bb42
mallorcahotel,top,https://www.instagram.com/haylsa/reel/C86Y66ASjve/,C86Y66ASjve,3403142069559639006,2024-07-02T07:43:21+00:00,1719906201,"Heading to Mallorca this summer? Save this post ✨
Hotels are linked in my bio #mallorca #mallorcaisland #mallorcahotel",18,mallorca;mallorcaisland;mallorcahotel,,2761,55,89785,2,clips,Mallorca,8cfccf0b50d1f3e2
mallorcahotel,top,https://www.instagram.com/mulen_rzhu/p/B210-OkIvTK/,B210-OkIvTK,2140850172549330122,2019-09-25T16:34:09+00:00,1569429249,"Признаюсь честно, где-то пол года назад я прям загорелась переездом в Испанию, а ещё точнее на Майорку 🧐
⠀
Мысли крутились в голове такие:
▪️Майорка «17 земля Германии», там будет проще влиться на первых порах без языка, чем на материковой, ведь немцев там кучи.
▪️у меня удаленная работа, Андрей может работать на английском, да и IT сфера опять же, так что можно найти удаленные варианты.
▪️нам не нужно будет летать в отпуск😁
▪️мне нравится испанский народ, мне нравятся «испаноризированные» немцы, которые все ещё немцы, но со свежестью и духом испанцев.
▪️я хочу море за окном
▪️хочу песу без налога😂 ну, мелочи, конечно, но в Германии в нашей земле в год за собаку надо платить 200€. Мне это не нраивтся)
▪️хочется пофигизма и на все отвечать «маньйана» - дословно это «завтра», но часто в переносном смысле «никогда» или «когда-нибудь» / типа нашего «после дождичка в четверг».
⠀
Когда мне пришла в голову эта мысль, я поняла, что Германию я не выбирала, меня просто прибила жизнь к этому берегу!
Я ее люблю, скорее всего уехать отсюда не смогу, наверное и не захочу, если взвешу все за и против, но все равно поглядываю в сторону такой любимой испании)
Возможно мы когда-нибудь решимся поехать и пожить там чуть дольше и чуть иначе, чем туристы.
⠀
Вы хотели бы переехать? Поглядываете на сторону? 🤣
Чего вам не хватает там, где вы сейчас? Куда бы хотели переехать и почему?
Я бы очень хотела иметь рядышком море и вот такие рассвето-закаты 😍
Любить, дышать, жить ❤️🙏🏼",244,,,599,117,,8,carousel_container,"Condesa De La Bahia,  Alcudia",8d75114e33d5f47c
mallorcahotel,top,https://www.instagram.com/minywander/reel/C3QSu4zshZq/,C3QSu4zshZq,3301220913792554602,2024-02-12T16:45:56+00:00,1707756356,"🇪🇸 Save this luxury boutique hotel for your trip to Mallorca ⬇️

If you’re planning a trip to Mallorca, you NEED to save this hotel: Can Ferrereta.

🏡 Can Ferrereta is an astonishing, beautiful 17th century mansion that has been transformed into a luxurious oasis of comfort and elegance. 

☀️ Located in a charming rural town of Santanyí on the South-eastern side of Mallorca, this hotel is one of the most beautiful hotels we have EVER stayed in. 

✨ The aesthetics of the hotel are just insane. 
The rustic stone walls, neutral color schemes, minimalist architecture, and contemporary art all somehow blend seamlessly to create the most unique, elegant atmosphere. 

☀️ There is a gorgeous pool surrounded by cypresses and olive trees - I booked this hotel just after seeing a single photo of their pool. 

🍽️ The hotel has an amazing restaurant, poolside-restaurant, spa, gym, and even a library. 

Nearby: Santanyí is known for its farmer’s markets that take place every Wednesday and Saturday, and the famous Caló des Moro beach can be reached in just 15 minutes by car. 

Tag someone you’d love to stay here with!

📌 Save this post for your Mallorca trip!
👉🏻 Follow @minywander for more travel inspo and tips!

#mallorca #mallorcaisland #mallorcabeach #mallorcahotel #mallorcaguide #mallorcaspain #travelcreator #travelcontentcreator #traveltheworld #travelguide #luxuryhotels #smallluxuryhotels #luxuryhotel #hoteltour #spain 

Things to do in Mallorca | Mallorca hotels | best hotel Mallorca | hotels in Mallorca | Mallorca hotel recommendation | romantic hotel in Europe | romantic hotel in Mallorca | 5 star luxury hotel in Mallorca | smallluxuryhotels | where to stay in Mallorca",252,mallorca;mallorcaisland;mallorcabeach;mallorcahotel;mallorcaguide;mallorcaspain;travelcreator;travelcontentcreator;traveltheworld;travelguide;luxuryhotels;smallluxuryhotels;luxuryhotel;hoteltour;spain,minywander,574,111,24494,2,clips,"Santanyi, Mallorca",fa86564afbd38f6d
mallorcahotel,top,https://www.instagram.com/_jessica_reis_/reel/CjIdshJDMha/,CjIdshJDMha,2938729359450359898,2022-09-30T13:27:11+00:00,1664544431,"A manhã perfeita na casita😍

@finca.amapola

#majorca #majorcaisland #fincaamapola #hotelfincaamapola #mallorca #mallorcahotel #hotelroom #botiquehotel #hotel #españa #spain #hotelsandresorts #hotelboutique",21,majorca;majorcaisland;fincaamapola;hotelfincaamapola;mallorca;mallorcahotel;hotelroom;botiquehotel;hotel;españa;spain;hotelsandresorts;hotelboutique,finca.amapola,299,6,7608,2,clips,Mallorca,4b6c5ea4ae46cf88
